filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
rembrandt_st-jerome-kneeling-1630.jpg,rembrandt,['Baroque'],st-jerome-kneeling-1630,0.2811476,-0.05945971912318182,1.1733449,-11589.683289751632,0.026855199,0.956105,-0.04554140006276042,1.1339285,64.56322378410849,0.18217000223860175,0.25268041237113403,0.8681987591824307,0.42254397,0.3883105140861477
rembrandt_the-descent-from-the-cross-1642.jpg,rembrandt,['Baroque'],the-descent-from-the-cross-1642,0.40498745,-0.08113764726070505,1.0454048,-11498.600047631988,0.015039178,1.3651625,-0.057615984254244856,1.0623463,32.803635613242385,0.12419011798589993,0.2927938144329897,1.0164205281222625,0.3184065,0.3879296661453343
rembrandt_saskia-with-a-child.jpg,rembrandt,['Baroque'],saskia-with-a-child,0.2602147,-0.073031679153854,1.1493248,-11665.629138456743,0.02262845,1.1592764,-0.048850867224738304,1.1532217,50.436149042145765,0.20495047504235758,0.26157731958762886,0.9753778414618666,0.4455017,0.3877330040509592
rembrandt_view-over-the-amstel-from-the-rampart-1650.jpg,rembrandt,['Baroque'],view-over-the-amstel-from-the-rampart-1650,0.38172454,-0.07834018586563174,1.0874431,-11665.62916942659,0.021744916,1.0172955,-0.056980242046184126,1.0664185,43.89058299322357,0.20856442051344382,0.3068969072164948,1.125534436743085,0.22700943,0.38694309209568656
rembrandt_lady-with-a-lap-dog.jpg,rembrandt,['Baroque'],lady-with-a-lap-dog,0.44595158,-0.01403712574363658,1.05524,-11618.324818475654,0.04132118,1.028186,-0.056987303207664264,1.0058019,41.45124223432151,0.12654163449056047,0.2682216494845361,0.9997735303911938,0.55214787,0.3863246595050885
rembrandt_seated-female-nude.jpg,rembrandt,['Baroque'],seated-female-nude,0.38433242,-0.05251172885170752,1.1365727,-11920.08573013407,0.026277808,1.0574514,-0.00015917193216591352,1.1853969,42.98962018500878,0.35401306068744365,0.26258247422680414,0.7482850187745703,0.5089461,0.3860342430018338
rembrandt_antiope-and-jupiter-1659.jpg,rembrandt,['Baroque'],antiope-and-jupiter-1659,0.2835822,-0.05636006769399576,1.1179371,-11665.629128076069,0.030051714,1.2610974,-0.045375048871786616,1.093124,59.05121020701669,0.14367603445446536,0.2595,0.9086867170055322,0.5276031,0.38598096189634556
rembrandt_shah-jahan-and-dara-shikoh.jpg,rembrandt,['Baroque'],shah-jahan-and-dara-shikoh,0.3682866,-0.07137748082021245,1.0818918,-11498.599941978924,0.016506383,1.2413985,-0.053927030503920004,1.0951843,35.02541109322329,0.12442862439013833,0.27418041237113405,0.9724779079834799,0.46773815,0.38584985355931195
rembrandt_susanna-and-the-elders-1647.jpg,rembrandt,['Baroque'],susanna-and-the-elders-1647,0.39048493,-0.051481162596818175,1.0874339,-11912.690719349795,0.04476247,0.9336087,-0.009639053932866348,1.0691122,46.727732618217914,0.27018592508191175,0.2565,0.9472512753159333,0.9378578,0.38565844707222335
rembrandt_portrait-of-cornelis-claesz-1640-1.jpg,rembrandt,['Baroque'],portrait-of-cornelis-claesz-1640-1,0.2684105,-0.041293056953349006,1.1431816,-11576.182835084895,0.02322875,1.0819169,-0.04121589674988779,1.1597236,44.77522560480112,0.25251109461653093,0.24812886597938147,0.7164205378054131,0.59452844,0.38559825999279834
rembrandt_a-village-with-a-river-1645.jpg,rembrandt,['Baroque'],a-village-with-a-river-1645,0.33507532,-0.06982857491895017,0.99547684,-11665.629237256462,0.015145676,1.1924238,-0.04876307110934541,1.0013123,43.02597971710092,0.13800676771769735,0.3465515463917525,1.1930103272731034,0.27733916,0.38557333598483584
