filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
pablo-picasso_standing-young-nude-1904.jpg,pablo picasso,['Symbolism'],standing-young-nude-1904,0.5176643,-0.015599606502910146,1.0918703,-11473.937182505611,0.05854341,1.0364769,-0.020709112616211667,1.0655544,-46.471765497322025,0.28045280520682364,0.30071952817824377,0.9169100841026326,1.127451,0.5528463616290032
pablo-picasso_two-naked-women-1906.jpg,pablo picasso,['Post Impressionism'],two-naked-women-1906,0.47113085,-0.03797163582869506,1.2748849,-11473.93715271759,0.03518382,0.8418781,0.009618053291396311,1.3190193,-46.4716398904864,0.4346923902351152,0.2440943643512451,0.6850246615977025,1.1238712,0.5522953572068434
pablo-picasso_the-girls-of-avignon-study-1907.jpg,pablo picasso,['Cubism'],the-girls-of-avignon-study-1907,0.50987446,-0.061005412646597035,1.2283508,-11525.34287973913,0.04355986,0.8914111,0.0007987855984518122,1.1909689,53.70402345400453,0.3820380506990717,0.2674888597640891,0.7218956305549434,0.793214,0.551900370112515
pablo-picasso_portrait-of-maya-1938.jpg,pablo picasso,['Post Impressionism'],portrait-of-maya-1938,0.43213832,-0.017732694070525745,1.2207642,-11553.64262894376,0.06912828,0.9918249,-0.030842619647166003,1.1509478,71.37410637596597,0.2087083976451038,0.23414285714285715,0.6696469652204143,1.0678326,0.5484492447237751
pablo-picasso_naked-woman-and-musketeer-1967.jpg,pablo picasso,['Naive Art Primitivism'],naked-woman-and-musketeer-1967,0.42426205,-0.008933366994469005,1.218461,-11776.1588792086,0.067131564,1.0272464,-0.026534350548853836,1.1390613,61.73704024872996,0.2513312484969816,0.2637889908256881,0.6724439613482258,1.0445836,0.5481579994282039
pablo-picasso_lovers-1904.jpg,pablo picasso,['Expressionism'],lovers-1904,0.392169,-0.027013043445266727,1.1839156,-11525.342876958377,0.042154018,1.2708747,-0.0005067854367349911,1.1345596,51.41650919692486,0.3348469804552887,0.2613211009174312,0.7680988968051327,0.7691767,0.5479313768528817
pablo-picasso_madonna-with-garland-1904.jpg,pablo picasso,"['Symbolism', 'Expressionism']",madonna-with-garland-1904,0.48160362,-0.0025063003248438354,1.2346189,-11553.642629703098,0.053666368,0.8816996,-0.01992699625782357,1.1144454,67.32560129287984,0.23763765175684218,0.25823853211009173,0.660582879789799,0.94792974,0.5467433307749586
pablo-picasso_spring-1956.jpg,pablo picasso,['Cubism'],spring-1956,0.37832427,-0.019508645748351316,1.2374954,-11805.930568024252,0.06572936,0.9919255,-0.01121884502140258,1.2199037,54.625636810869636,0.25800108168435787,0.22815465268676277,0.5576409443057766,1.4492362,0.5433148332669736
pablo-picasso_still-life-the-dessert-1901.jpg,pablo picasso,['Post Impressionism'],still-life-the-dessert-1901,0.4676249,-0.03550763984009064,1.1999042,-11776.158876237498,0.04757841,0.9593099,0.00749374575172812,1.1607767,67.72203521184107,0.28446900398049385,0.2727876802096985,0.6554536564101354,1.1139688,0.5433101813115481
pablo-picasso_dance-of-the-veils-1907.jpg,pablo picasso,['Analytical Cubism'],dance-of-the-veils-1907,0.4675864,-0.05812971782582588,1.1983688,-11512.591646266475,0.051342547,0.90357405,-0.018003854223192894,1.1663307,56.75726761686234,0.24864826537582463,0.28440235910878114,0.7835171498294615,0.8805804,0.542553041550994
pablo-picasso_composition-peasants-1906.jpg,pablo picasso,"['Cubism', 'Post Impressionism']",composition-peasants-1906,0.40458953,0.006735955459816367,1.1405679,-11553.642649610238,0.04823502,1.0248642,0.0017275884164399402,1.130738,58.36309731554939,0.30673502915935325,0.2482254259501966,0.7535038150089399,0.86767274,0.5425496362711546
pablo-picasso_ascet-1903.jpg,pablo picasso,"['Symbolism', 'Expressionism']",ascet-1903,0.40601087,-0.013402880111329674,1.177954,-11649.929914947474,0.04738976,1.1078678,-0.023507821552014918,1.1081856,63.480930122086136,0.2105559389934439,0.28777195281782436,0.8748130750779808,0.87692374,0.5420183294310067
pablo-picasso_harlequin-s-death-1906.jpg,pablo picasso,"['Symbolism', 'Expressionism']",harlequin-s-death-1906,0.364946,2.5446017440644564e-05,1.2520475,-11553.6426395209,0.046938386,1.3110154,-0.02278077924830424,1.1098205,64.27929936889942,0.28319560926550036,0.2411100917431193,0.644815266309928,0.87304395,0.5416930626450315
pablo-picasso_portrait-de-femme-en-buste-1924.jpg,pablo picasso,"['Naive Art Primitivism', 'Expressionism']",portrait-de-femme-en-buste-1924,0.50578165,-0.055952056337130074,1.1993911,-11512.591621298532,0.037177674,0.83852696,5.6309492970529895e-05,1.1762744,60.964182987416315,0.29895501781713607,0.27017562254259503,0.6698452940618358,1.1089613,0.5413969930614324
pablo-picasso_seated-female-nude-1910.jpg,pablo picasso,['Analytical Cubism'],seated-female-nude-1910,0.50227255,-0.03611683061931914,1.1674608,-12002.935744351244,0.07423025,1.0430903,0.02063735782250331,1.1843292,-99.6152958464644,0.386396881557017,0.26298820445609433,0.8425956506025392,1.4073864,0.5409057971247876
pablo-picasso_head-of-dead-woman-1902.jpg,pablo picasso,['Expressionism'],head-of-dead-woman-1902,0.3563199,-0.03821525004251847,1.209444,-11553.64264423593,0.071296655,0.9673446,-0.03398031271359919,1.2016709,60.69588291773055,0.29350207856107663,0.2469803407601573,0.5976152348189079,1.0426362,0.5407768578816974
pablo-picasso_untitled-1968.jpg,pablo picasso,['Expressionism'],untitled-1968,0.46829128,-0.007217581304587384,1.1568859,-11525.342863835214,0.04348096,1.1745318,-0.007910598039641947,1.1134216,-46.471635219369276,0.4554409372318978,0.2548099606815203,1.0721213748914167,0.5786534,0.5402177255089996
pablo-picasso_the-luncheon-on-the-grass-1961.jpg,pablo picasso,['Expressionism'],the-luncheon-on-the-grass-1961,0.4500985,0.024849559408750277,1.2040455,-11553.642636572215,0.045995276,0.87537146,-0.025376466065008763,1.0876956,59.52849700336686,0.24312786167520656,0.26946395806028833,0.6775124361750606,0.9713276,0.540094592365876
pablo-picasso_moulin-de-la-galette-1900.jpg,pablo picasso,['Post Impressionism'],moulin-de-la-galette-1900,0.45710737,-0.016144934927043886,1.2754357,-11473.937134622936,0.0494294,1.010711,-0.03630208857261624,1.1013892,58.255784968458954,0.20261341871011745,0.2608401048492792,0.7435206230371767,0.8680793,0.5398831435968157
pablo-picasso_bull-plate-vii-1945.jpg,pablo picasso,['Cubism'],bull-plate-vii-1945,0.5120599,-0.029302537520266236,1.1584427,-11525.342934369135,0.024359323,1.0025557,0.0015545892064953715,1.1943517,44.11073677374662,0.39502687513561224,0.26504193971166445,0.8399925118572963,0.61938137,0.5378917657467821
pablo-picasso_portrait-of-young-girl-1914.jpg,pablo picasso,['Synthetic Cubism'],portrait-of-young-girl-1914,0.4847495,-0.028154965869364446,1.187093,-11605.587821404562,0.033894088,0.82560074,0.012039926893311736,1.1405784,56.95323027442844,0.28476421254267037,0.28448361730013105,0.9384386932090467,0.6639963,0.536790464680606
pablo-picasso_portrait-of-child-1951.jpg,pablo picasso,['Expressionism'],portrait-of-child-1951,0.4830305,-0.03680025370557244,1.0718564,-11525.342909692426,0.04886778,0.96431065,-0.026125522944110968,1.0468508,21.027770662782135,0.3620170095164342,0.2638859764089122,1.1462881023910496,1.016459,0.5355199545649869
