dimension,mean_error_normal,mean_error_anomaly,error_difference,error_ratio
1540,0.0046956823,0.0043604537,-0.00033522863,0.9286092
1541,0.0016108046,0.0005361008,-0.0010747038,0.33281556
1542,0.003771972,0.009829778,0.0060578063,2.6060052
1543,0.02490952,0.01709232,-0.007817201,0.6861762
1544,0.15211222,0.19716626,0.04505405,1.2961895
1545,0.019942416,0.063664995,0.043722577,3.1924415
1546,0.025380377,0.04336435,0.017983973,1.7085779
1547,0.07335162,0.09175099,0.018399365,1.2508379
1548,0.029991768,0.0054892004,-0.024502568,0.18302357
1549,0.016855666,0.006093341,-0.0107623255,0.36150104
1550,0.0051192283,0.0007227277,-0.0043965005,0.14117903
1551,0.08990365,0.05389918,-0.036004473,0.5995216
1552,0.015305757,0.01633376,0.0010280041,1.0671645
1553,0.013307191,0.0031366954,-0.010170496,0.2357143
1554,0.17407705,0.09089163,-0.08318542,0.5221345
1555,0.06573035,0.032688744,-0.033041604,0.49731585
1556,0.0074820532,0.0100986045,0.0026165512,1.3497103
1557,0.039370377,0.008602097,-0.030768279,0.2184916
1558,0.035605997,0.19118649,0.15558049,5.3695025
1559,0.016624635,0.08194283,0.06531819,4.929
1560,0.1909579,0.03613657,-0.15482134,0.18923841
1561,0.0065568644,0.040396575,0.03383971,6.1609592
1562,0.04908698,0.013527484,-0.035559498,0.2755819
1563,0.0132216755,0.006212689,-0.0070089865,0.46988666
1564,0.0035812918,0.01216414,0.008582848,3.396579
1565,0.05654868,0.43471405,0.37816536,7.6874304
1566,0.032433737,0.00886185,-0.023571886,0.2732294
1567,0.024440171,0.0070771137,-0.017363057,0.2895689
1568,0.1804956,0.98696613,0.8064705,5.4680896
1569,0.009921305,0.008943913,-0.0009773923,0.9014855
1570,0.08002631,0.021535791,-0.058490522,0.2691089
1571,0.07769427,0.537643,0.45994875,6.919983
1572,0.058206365,0.0061678435,-0.05203852,0.10596511
1573,0.033935007,0.021602875,-0.012332132,0.63659555
1574,0.16212404,0.46138564,0.2992616,2.8458805
1575,0.031392172,0.033391748,0.0019995756,1.0636966
1576,0.014995608,0.04225475,0.027259141,2.8178084
1577,0.010103063,0.0031103266,-0.006992736,0.30785978
1578,0.048929658,0.013547136,-0.03538252,0.27686962
1579,0.04641481,0.080133155,0.033718344,1.7264565
1580,0.016318664,0.038582675,0.022264011,2.3643281
1581,0.0038769105,0.012177808,0.008300898,3.1411114
1582,0.17349322,0.55078083,0.37728763,3.1746533
1583,0.08783727,0.18515989,0.09732262,2.1079876
1584,0.02763282,0.018471122,-0.009161698,0.6684487
1585,0.066514894,0.031287126,-0.035227768,0.47037774
1586,0.018266836,0.014203987,-0.004062849,0.7775833
1587,0.04098069,0.03348128,-0.007499408,0.8170014
1588,0.011974614,0.008991426,-0.0029831883,0.750874
1589,0.03058428,0.0444887,0.013904419,1.4546263
1590,0.018833896,0.25803506,0.23920117,13.700567
1591,0.11818498,0.15858291,0.040397935,1.3418195
1592,0.013763898,0.01412694,0.00036304165,1.0263764
1593,0.123339,0.056430664,-0.06690833,0.45752493
1594,0.037812445,0.10765466,0.06984222,2.8470695
1595,0.017108627,0.04145506,0.024346434,2.4230502
1596,0.019571774,0.08527746,0.06570569,4.357166
1597,0.011980411,0.04292251,0.030942101,3.5827246
1598,0.0301034,0.020463638,-0.009639762,0.6797783
1599,0.01774805,0.0042722593,-0.013475791,0.2407171
1600,0.006689059,0.0068156966,0.00012663752,1.018932
1601,0.039838754,0.03367206,-0.006166693,0.8452087
1602,0.0020986537,0.011845932,0.009747279,5.644539
1603,0.03824441,0.012403213,-0.025841199,0.32431442
1604,0.008298174,0.015412947,0.0071147736,1.8573903
1605,0.02585852,0.011094756,-0.014763763,0.42905614
1606,0.019594364,0.13231984,0.112725474,6.752954
1607,0.046067484,0.03740763,-0.0086598545,0.8120181
1608,0.082944386,0.17380667,0.09086228,2.0954604
1609,0.012510043,0.0521721,0.039662056,4.1704173
1610,0.03214899,0.02337226,-0.00877673,0.72699827
1611,0.030967858,0.0036554062,-0.027312452,0.118038714
1612,0.01717704,0.004679456,-0.012497583,0.27242506
1613,0.009073173,0.1495197,0.14044653,16.479319
1614,0.017938571,0.070080474,0.052141905,3.906692
1615,0.014465551,0.028223097,0.013757546,1.9510558
1616,0.08154411,0.07461139,-0.0069327205,0.91498196
1617,0.023673223,0.25360298,0.22992976,10.712651
1618,0.0044240877,0.012119282,0.0076951943,2.7393856
1619,0.025691388,0.008015267,-0.017676122,0.31198263
1620,0.0142706055,0.018986339,0.004715733,1.3304508
1621,0.1457308,0.051547546,-0.09418325,0.3537176
1622,0.020646105,0.007062027,-0.013584077,0.34205133
1623,0.0054699383,0.007392484,0.001922546,1.3514749
1624,0.015757067,0.009729621,-0.006027446,0.61747664
1625,0.058643233,0.052193817,-0.0064494163,0.8900228
1626,0.006124782,0.0042416276,-0.0018831543,0.6925353
1627,0.0068123043,0.007164077,0.00035177264,1.0516379
1628,0.07004428,0.051983897,-0.018060382,0.74215764
1629,0.03162087,0.007559458,-0.024061413,0.23906545
1630,0.0053650266,0.0018139416,-0.003551085,0.33810487
1631,0.031298544,0.004242113,-0.027056431,0.13553707
1632,0.11606211,0.031982493,-0.08407962,0.2755636
1633,0.08729538,0.0894272,0.0021318197,1.0244207
1634,0.02746053,0.0027666383,-0.024693891,0.100749634
1635,0.028442506,0.019758783,-0.0086837225,0.6946921
1636,0.028231487,0.036982387,0.008750901,1.3099695
1637,0.010156271,0.016694361,0.0065380903,1.6437491
1638,0.023313688,0.0038731035,-0.019440584,0.16613002
1639,0.019287672,0.16232085,0.14303318,8.415783
1640,0.022239482,0.016858228,-0.0053812545,0.7580315
1641,0.23007676,0.26659968,0.036522925,1.1587423
1642,0.082116954,0.05560991,-0.026507042,0.6772038
1643,0.03149902,0.057277385,0.025778364,1.8183862
1644,0.0060651023,0.0033472215,-0.0027178808,0.55188215
1645,0.0660934,0.04626856,-0.01982484,0.7000481
1646,0.02887166,0.012853448,-0.016018212,0.44519258
1647,0.0014447344,0.0038250927,0.0023803583,2.6476097
1648,0.018278085,0.0048345383,-0.013443546,0.2644992
1649,0.02623501,0.30360496,0.27736995,11.572512
1650,0.01095793,0.007964802,-0.0029931283,0.7268528
1651,0.015527356,0.27546868,0.2599413,17.740862
1652,0.011382527,0.010455958,-0.0009265691,0.9185972
1653,0.0042031864,0.005822587,0.0016194005,1.3852793
1654,0.0050363024,0.009314398,0.004278096,1.8494518
1655,0.004695443,0.0041220393,-0.00057340367,0.8778808
1656,0.026094126,0.024670193,-0.0014239326,0.94543093
1657,0.027690114,0.008744305,-0.01894581,0.31579158
1658,0.045822356,0.03722028,-0.008602075,0.8122734
1659,0.014990056,0.010724,-0.004266056,0.7154076
1660,0.03186837,0.047007654,0.0151392855,1.4750568
1661,0.0069314926,0.0029591578,-0.003972335,0.42691496
1662,0.016163087,0.004607388,-0.011555699,0.28505617
1663,0.02697109,0.0255842,-0.0013868902,0.94857866
1664,0.007153172,0.025688894,0.018535722,3.591259
1665,0.026985064,0.07254237,0.045557305,2.6882415
1666,0.04697069,0.15984398,0.112873286,3.4030578
1667,0.05128486,0.051692836,0.00040797517,1.0079551
1668,0.038290676,0.1328271,0.09453642,3.468915
1669,0.048339177,0.08497376,0.036634583,1.7578653
1670,0.02243329,0.25463024,0.23219694,11.350553
1671,0.0033389789,0.019878848,0.016539868,5.953571
1672,0.026441624,0.031257905,0.0048162807,1.1821477
1673,0.0214152,0.043157496,0.021742295,2.015274
1674,0.015603926,0.004548803,-0.011055123,0.29151657
1675,0.016051227,0.038283985,0.022232758,2.3851128
1676,0.09834127,0.098165214,-0.00017605722,0.9982097
1677,0.006078942,0.11565165,0.10957271,19.024963
1678,0.04346682,0.04279028,-0.0006765425,0.98443544
1679,0.04849516,0.031072576,-0.017422583,0.6407356
1680,0.025925942,0.049771022,0.02384508,1.9197383
1681,0.02266036,0.048361074,0.025700714,2.1341705
1682,0.019778902,0.08235515,0.06257625,4.163788
1683,0.018135061,0.011157714,-0.0069773477,0.6152565
1684,0.0029540556,0.028799897,0.02584584,9.749274
1685,0.007873941,0.008327462,0.00045352057,1.0575976
1686,0.042045686,0.060794428,0.018748742,1.4459136
1687,0.01880584,0.004929666,-0.013876174,0.26213485
1688,0.08811566,0.020070614,-0.06804505,0.22777578
1689,0.012651378,0.002038569,-0.010612809,0.16113414
1690,0.012941976,0.0038193904,-0.009122586,0.29511648
1691,0.021927835,0.006159135,-0.0157687,0.28088203
1692,0.04020493,0.008646977,-0.031557955,0.21507256
1693,0.07579199,0.06369092,-0.012101069,0.8403384
1694,0.0061451467,0.0033485107,-0.002796636,0.5449033
1695,0.018126952,0.13292192,0.11479497,7.332834
1696,0.022644626,0.18517867,0.16253404,8.177599
1697,0.13423121,0.24400437,0.10977316,1.8177916
1698,0.032955002,0.021070875,-0.011884127,0.6393832
1699,0.044736125,0.025438434,-0.019297691,0.5686329
1700,0.012939779,0.021441264,0.008501485,1.6570039
1701,0.02918663,0.05306349,0.023876859,1.8180752
1702,0.007090434,0.004003927,-0.0030865069,0.5646942
1703,0.19170345,0.35762137,0.16591792,1.8654926
1704,0.017411495,0.033614993,0.016203498,1.9306208
1705,0.025498789,0.0050827423,-0.020416047,0.1993327
1706,0.047475304,0.1460616,0.09858629,3.0765805
1707,0.019156748,0.02374275,0.004586002,1.2393936
1708,0.003924005,0.0017593567,-0.0021646484,0.44835737
1709,0.0031008509,0.055163264,0.052062415,17.789719
1710,0.005498378,0.0018230084,-0.0036753695,0.33155385
1711,0.06727197,0.59988433,0.5326124,8.9173
1712,0.011434927,0.014932472,0.0034975456,1.3058652
1713,0.012040441,0.0017985038,-0.010241937,0.14937192
1714,0.024785353,0.03740717,0.012621818,1.509245
1715,0.003898241,0.0059830425,0.0020848014,1.5348057
1716,0.009246319,0.092887804,0.083641484,10.045923
1717,0.020852637,0.026191065,0.0053384285,1.2560073
1718,0.007453612,0.024213446,0.016759835,3.248552
1719,0.040226523,0.11438788,0.07416135,2.8435934
1720,0.0746954,0.07301888,-0.0016765222,0.9775552
1721,0.034918126,0.044864543,0.009946417,1.2848496
1722,0.004196024,0.010468882,0.0062728575,2.4949527
1723,0.05540202,0.05917134,0.0037693195,1.0680357
1724,0.004989063,0.0041232207,-0.0008658422,0.82645196
1725,0.064708024,0.33842623,0.2737182,5.2300506
1726,0.015592555,0.03311093,0.017518377,2.1235092
1727,0.0032402703,0.007173094,0.0039328234,2.2137332
1728,0.01225703,0.019486757,0.0072297268,1.5898433
1729,0.019704448,0.034966026,0.015261577,1.7745245
1730,0.003624209,0.0066352766,0.0030110676,1.8308207
1731,0.0030902866,0.09510099,0.09201071,30.774166
1732,0.021365056,0.018007373,-0.0033576824,0.84284234
1733,0.008591501,0.017375337,0.008783836,2.0223866
1734,0.0045262375,0.00052663276,-0.003999605,0.11635111
1735,0.008868144,0.042150576,0.033282433,4.7530327
1736,0.034839913,0.04720056,0.012360647,1.3547841
1737,0.03245807,0.032992642,0.0005345717,1.0164696
1738,0.0085329255,0.03476095,0.026228022,4.0737433
1739,0.013975694,0.08953903,0.075563334,6.406768
1740,0.019264834,0.008041209,-0.011223625,0.41740346
1741,0.008400209,0.0035198848,-0.0048803245,0.41902345
1742,0.02921566,0.014071685,-0.015143975,0.4816487
1743,0.013612029,0.034836195,0.021224167,2.5592213
1744,0.0031961063,0.0024720887,-0.0007240176,0.77346885
1745,0.12613937,0.10940575,-0.016733624,0.8673402
1746,0.0008739647,0.008113806,0.0072398414,9.283906
1747,0.21034196,0.09953094,-0.11081102,0.47318634
1748,0.04026314,0.103819825,0.063556686,2.578533
1749,0.02018736,0.039387632,0.019200273,1.9511037
1750,0.105578005,0.03390819,-0.07166982,0.32116717
1751,0.046122096,0.110489145,0.06436705,2.3955793
1752,0.015989121,0.008513832,-0.0074752886,0.5324766
1753,0.048696745,0.05844895,0.0097522065,1.200264
1754,0.0647987,0.3342501,0.26945138,5.158284
1755,0.03519541,0.014600484,-0.020594927,0.41484055
1756,0.03452021,0.40832105,0.37380084,11.8284645
1757,0.11021586,0.16935544,0.05913958,1.5365796
1758,0.012257109,0.016266875,0.0040097656,1.327138
1759,0.056427784,0.069237925,0.012810141,1.2270184
1760,0.011108781,0.009031585,-0.0020771958,0.8130132
1761,0.07009393,0.071484186,0.001390256,1.0198342
1762,0.0023949642,0.016090345,0.013695381,6.718407
1763,0.034854107,0.004738084,-0.030116022,0.13594048
1764,0.015822813,0.012522959,-0.0032998538,0.7914496
1765,0.507486,0.3895657,-0.11792028,0.7676383
1766,0.0026433032,0.0020134754,-0.00062982785,0.761727
1767,0.015335417,0.023890328,0.00855491,1.5578531
1768,0.03401134,0.053380217,0.019368876,1.5694828
1769,0.08960927,0.027620204,-0.06198907,0.3082293
1770,0.041753113,0.03924751,-0.0025056042,0.93999
1771,0.02946944,0.017787319,-0.011682121,0.60358524
1772,0.024082102,0.006425626,-0.017656475,0.26682165
1773,0.011368815,0.0037418774,-0.0076269377,0.3291352
1774,0.022898464,0.018661171,-0.0042372923,0.81495297
1775,0.013956435,0.2063875,0.19243106,14.787982
1776,0.03072513,0.006342553,-0.024382578,0.20642884
1777,0.012317267,0.013150643,0.0008333754,1.0676591
1778,0.00989412,0.004556132,-0.0053379876,0.4604889
1779,0.044618912,0.021957943,-0.022660969,0.49212188
1780,0.0481421,0.051752884,0.0036107823,1.0750026
1781,0.004549551,0.018166462,0.013616911,3.9930232
1782,0.009143941,0.019499986,0.010356044,2.132558
1783,0.10568265,0.07912962,-0.026553027,0.7487475
1784,0.026590409,0.09586739,0.06927698,3.6053371
1785,0.0716199,0.02340363,-0.04821627,0.32677552
1786,0.0028990523,0.0018790783,-0.001019974,0.6481699
1787,0.06069115,0.022783803,-0.037907347,0.37540567
1788,0.013724681,0.007950083,-0.0057745976,0.5792545
1789,0.038260423,0.013725636,-0.024534788,0.3587424
1790,0.020792242,0.09479094,0.073998705,4.558957
1791,0.06689274,0.009718551,-0.05717419,0.14528559
1792,0.10475943,0.19726272,0.09250329,1.8830068
1793,0.10999969,0.09692482,-0.013074867,0.88113725
1794,0.012356841,0.012696627,0.0003397856,1.0274978
1795,0.06259205,0.115807734,0.053215683,1.8501987
1796,0.017171565,0.1387704,0.12159884,8.081407
1797,0.011322059,0.03299117,0.021669112,2.9138844
1798,0.070877135,0.018435875,-0.05244126,0.26011032
1799,0.012694637,0.0039893845,-0.008705253,0.31425747
1800,0.011508082,0.009923708,-0.0015843743,0.8623251
1801,0.10243269,0.111520626,0.009087935,1.088721
1802,0.0029592435,0.0016289988,-0.0013302447,0.5504781
1803,0.018233228,0.074698575,0.056465346,4.0968375
1804,0.03943701,0.104459226,0.065022215,2.6487613
1805,0.053656388,0.18344767,0.12979129,3.4189343
1806,0.049607605,0.04539596,-0.0042116456,0.9151008
1807,0.0033532174,0.0033635707,1.035328e-05,1.0030875
1808,0.06385291,0.050219968,-0.013632946,0.78649455
1809,0.038416788,0.010264814,-0.028151974,0.26719606
1810,0.062681526,0.041999068,-0.020682458,0.670039
1811,0.0049350797,0.039013978,0.0340789,7.9054403
1812,0.06335668,0.029533494,-0.03382319,0.46614647
1813,0.021170802,0.008650967,-0.0125198355,0.40862727
1814,0.03559497,0.3176326,0.28203762,8.923525
1815,0.04984584,0.108942285,0.059096444,2.1855843
1816,0.0012670537,0.0059073777,0.004640324,4.662295
1817,0.011833619,0.006094136,-0.0057394835,0.51498497
1818,0.02516225,0.05542728,0.03026503,2.202795
1819,0.028027408,0.086747795,0.058720388,3.095106
1820,0.011709283,0.02042207,0.008712786,1.7440922
1821,0.040139515,0.014035672,-0.026103843,0.3496722
1822,0.15779091,0.0667942,-0.09099671,0.42330828
1823,0.039659582,0.04869429,0.009034708,1.2278064
1824,0.005611855,0.017401982,0.011790127,3.1009321
1825,0.10296037,0.06817839,-0.034781978,0.6621809
1826,0.018253177,0.021839079,0.003585901,1.1964536
1827,0.0273643,0.017856846,-0.009507455,0.65255994
1828,0.0029149598,0.004897397,0.0019824372,1.6800908
1829,0.0018307331,0.12106417,0.11923344,66.12879
1830,0.02968585,0.011760801,-0.017925048,0.39617532
1831,0.029249579,0.028054146,-0.0011954326,0.9591299
1832,0.034335494,0.01361094,-0.020724554,0.3964102
1833,0.009592284,0.0027193537,-0.0068729306,0.28349385
1834,0.04930169,0.033765875,-0.015535817,0.6848827
1835,0.07143013,0.044293202,-0.02713693,0.62009126
1836,0.00737647,0.022841258,0.015464788,3.0965025
1837,0.0138579,0.013618679,-0.00023922138,0.98273754
1838,0.059151124,0.12280238,0.06365125,2.0760784
1839,0.03726037,0.034425486,-0.0028348826,0.92391694
1840,0.12071467,0.025724886,-0.094989784,0.21310489
1841,0.021107076,0.036156416,0.01504934,1.7129998
1842,0.14444426,0.1317029,-0.012741357,0.9117905
1843,0.03220701,0.015704185,-0.016502824,0.48760146
1844,0.040752612,0.15710185,0.11634924,3.8550131
1845,0.006182094,0.0017015937,-0.0044805002,0.27524552
1846,0.018397495,0.007057991,-0.011339504,0.38363868
1847,0.033887517,0.028657269,-0.005230248,0.84565854
1848,0.012680944,0.027791005,0.015110061,2.1915565
1849,0.04535165,0.08161606,0.03626441,1.7996271
1850,0.0005912042,0.011734507,0.011143303,19.848484
1851,0.0071822847,0.030941395,0.02375911,4.308016
1852,0.0028393243,0.0076363618,0.0047970377,2.6894996
1853,0.002772147,0.006780027,0.0040078796,2.4457674
1854,0.04591044,0.076374166,0.030463725,1.6635468
1855,0.006558404,0.0011655493,-0.0053928546,0.17771843
1856,0.009498164,0.053930033,0.04443187,5.6779428
1857,0.011802764,0.00726077,-0.0045419936,0.6151754
1858,0.13012023,0.08827286,-0.04184737,0.6783946
1859,0.010466895,0.008163285,-0.0023036096,0.77991474
1860,0.0900763,0.07651369,-0.013562605,0.84943205
1861,0.012177185,0.025496766,0.013319581,2.0938144
1862,0.0030130763,0.027706327,0.02469325,9.195362
1863,0.023963673,0.006574304,-0.017389368,0.2743446
1864,0.0039963746,0.032516185,0.028519811,8.136421
1865,0.05004032,0.051844567,0.0018042475,1.0360559
1866,0.015072019,0.035540815,0.020468798,2.358066
1867,0.0039812285,0.0039602374,-2.099108e-05,0.9947275
1868,0.20934725,0.48642996,0.2770827,2.3235555
1869,0.052239593,0.10090207,0.04866248,1.9315249
1870,0.06088872,0.021700354,-0.039188363,0.35639367
1871,0.07847465,0.020994602,-0.057480045,0.26753357
1872,0.0075840657,0.002163448,-0.0054206178,0.2852623
1873,0.014218249,0.02047571,0.0062574605,1.4401007
1874,0.025130318,0.030698052,0.005567733,1.2215544
1875,0.0017998135,0.003650649,0.0018508355,2.0283484
1876,0.008625806,0.007365463,-0.0012603435,0.8538869
1877,0.0009085982,0.01846535,0.017556751,20.322899
1878,0.065113984,0.031238906,-0.033875078,0.47975725
1879,0.0140439095,0.63172096,0.61767703,44.981846
1880,0.0058802986,0.006722319,0.0008420204,1.1431935
1881,0.044644143,0.009304227,-0.035339914,0.20840868
1882,0.09796641,1.0988696,1.0009031,11.2168
1883,0.107285164,0.2955784,0.18829322,2.7550724
1884,0.0056936434,0.0077043446,0.0020107012,1.3531485
1885,0.11313976,0.08153774,-0.031602025,0.72068155
1886,0.005150817,0.09345052,0.0882997,18.142853
1887,0.034587465,0.019340314,-0.015247151,0.5591712
1888,0.02417166,0.008004925,-0.016166735,0.33116987
1889,0.18917675,0.147543,-0.041633755,0.7799214
1890,0.044935334,0.019102838,-0.025832497,0.42511842
1891,0.018161347,0.019649146,0.001487799,1.0819212
1892,0.038143586,0.072367385,0.0342238,1.897236
1893,0.06769606,0.015244697,-0.05245136,0.22519328
1894,0.07616936,0.077161916,0.0009925589,1.013031
1895,0.00075319456,0.0009962664,0.00024307182,1.3227211
1896,0.014323015,0.010200216,-0.0041227983,0.7121557
1897,0.19071372,0.089604944,-0.101108775,0.46984005
1898,0.05181524,0.077205926,0.025390685,1.4900235
1899,0.021557793,0.015703186,-0.0058546066,0.7284227
1900,0.05768651,0.046233766,-0.011452746,0.8014658
1901,0.073075466,0.0392666,-0.033808865,0.53734314
1902,0.010489107,0.015745796,0.005256689,1.5011569
1903,0.008848458,0.011902215,0.0030537574,1.3451174
1904,0.008149228,0.009014831,0.00086560287,1.106219
1905,0.015844744,0.013665797,-0.0021789465,0.8624814
1906,0.014199016,0.03537186,0.021172844,2.4911487
1907,0.033548,0.015053886,-0.018494114,0.44872677
1908,0.041909255,0.011071633,-0.030837622,0.26418108
1909,0.011000173,0.01541146,0.0044112867,1.4010197
1910,0.04883421,0.26820967,0.21937546,5.4922495
1911,0.16412772,0.13946433,-0.024663389,0.8497305
1912,0.02620399,0.19696718,0.1707632,7.516687
1913,0.042746566,0.13736986,0.09462329,3.213588
1914,0.010970439,0.011745217,0.0007747784,1.0706242
1915,0.004229822,0.0057127867,0.0014829645,1.3505974
1916,0.006257377,0.0048081935,-0.0014491836,0.768404
1917,0.0037042396,0.011112988,0.0074087484,3.0000727
1918,0.022501508,0.010512267,-0.011989241,0.46718058
1919,0.01752922,0.006887582,-0.010641637,0.39292008
1920,0.013969789,0.003969138,-0.010000652,0.28412297
1921,0.029513309,0.10759113,0.07807782,3.6455123
1922,0.007884407,0.016585793,0.008701386,2.1036196
1923,0.01414589,0.019766202,0.005620312,1.3973106
1924,0.013142446,0.0051734215,-0.007969025,0.39364222
1925,0.015634518,0.0077732163,-0.007861301,0.497183
1926,0.12722926,0.27292034,0.14569108,2.1451068
1927,0.06612993,0.04848615,-0.01764378,0.73319525
1928,0.0067013158,0.002545505,-0.004155811,0.37985152
1929,0.041767612,0.05092971,0.009162098,1.2193589
1930,0.035622023,0.028898744,-0.006723279,0.8112606
1931,0.007071801,0.006918356,-0.00015344517,0.9783018
1932,0.0071126944,0.004370749,-0.0027419454,0.61449975
1933,0.0067045656,0.0022793498,-0.0044252155,0.3399698
1934,0.013841748,0.015243796,0.0014020475,1.1012912
1935,0.045275755,0.02450118,-0.020774575,0.54115456
1936,0.034131464,0.10607808,0.07194662,3.1079266
1937,0.003094962,0.010482564,0.007387602,3.3869765
1938,0.005916649,0.025428496,0.019511847,4.2977867
1939,0.021908956,0.02243521,0.000526255,1.0240201
1940,0.01340535,0.013657973,0.0002526231,1.018845
1941,0.04669915,0.016087556,-0.030611595,0.34449354
1942,0.006461286,0.06873267,0.062271386,10.637615
1943,0.011898967,0.017447352,0.005548385,1.4662913
1944,0.004303618,0.0046323966,0.00032877875,1.0763959
1945,0.110151924,0.16922434,0.059072413,1.5362812
1946,0.0590725,0.013856881,-0.045215618,0.23457415
1947,0.0114252865,0.054869436,0.04344415,4.802456
1948,0.0058145295,0.025763968,0.019949438,4.4309635
1949,0.008843381,0.042144306,0.033300925,4.7656326
1950,0.002930782,0.08882348,0.0858927,30.307093
1951,0.02277228,0.066701725,0.043929443,2.9290752
1952,0.066082284,0.03697809,-0.029104196,0.55957645
1953,0.03063406,0.08235071,0.051716648,2.6882074
1954,0.030771038,0.36627534,0.3355043,11.90325
1955,0.03349498,0.064373754,0.030878775,1.9218926
1956,0.022781711,0.16305095,0.14026923,7.1570983
1957,0.019309547,0.02032432,0.0010147728,1.0525529
1958,0.023163872,0.08883551,0.06567164,3.835089
1959,0.026062971,0.0069903955,-0.019072575,0.26821175
1960,0.017066013,0.40369493,0.38662893,23.654905
1961,0.011388573,0.024111861,0.0127232885,2.1171978
1962,0.02282989,0.019721908,-0.0031079818,0.86386347
1963,0.029307546,0.035636913,0.006329367,1.2159637
1964,0.017186845,0.032228474,0.015041629,1.8751826
1965,0.05540497,0.101454005,0.046049036,1.8311355
1966,0.019046716,0.01232095,-0.0067257667,0.6468805
1967,0.081344076,0.16792691,0.08658283,2.0644023
1968,0.009178488,0.024435457,0.015256969,2.6622531
1969,0.0086921435,0.004028415,-0.0046637286,0.46345472
1970,0.0028430966,0.005802211,0.0029591143,2.0408068
1971,0.014209807,0.0054336176,-0.00877619,0.38238505
1972,0.052236155,0.012610634,-0.03962552,0.24141581
1973,0.08032993,0.1084696,0.028139666,1.3503011
1974,0.05085476,0.037927095,-0.012927666,0.7457924
1975,0.09816976,0.123056866,0.024887107,1.253511
1976,0.008607293,0.054330476,0.045723185,6.3121448
1977,0.03857568,0.010389054,-0.028186625,0.26931617
1978,0.0066790925,0.03874471,0.03206562,5.8008943
1979,0.017492851,0.019212512,0.001719661,1.0983065
1980,0.03080581,0.054600734,0.023794925,1.7724168
1981,0.02159383,0.13584127,0.114247434,6.2907443
1982,0.0096213585,0.011036259,0.0014149006,1.1470582
1983,0.010529935,0.0051185135,-0.005411422,0.48609164
1984,0.040904325,0.09527855,0.05437423,2.3293028
1985,0.008953246,0.0018609804,-0.007092266,0.20785537
1986,0.016706998,0.07433992,0.057632923,4.449628
1987,0.016197853,0.08146527,0.065267414,5.029387
1988,0.0061972216,0.0037255478,-0.0024716738,0.6011642
1989,0.0136676915,0.005226019,-0.008441673,0.38236296
1990,0.044212732,0.020069432,-0.024143301,0.45392877
1991,0.057136357,0.0077935527,-0.049342804,0.1364027
1992,0.0039989967,0.004918726,0.0009197295,1.22999
1993,0.010494639,0.0021778506,-0.008316789,0.20752029
1994,0.07661965,0.014099205,-0.062520444,0.18401553
1995,0.06230612,0.01309508,-0.04921104,0.21017325
1996,0.14188366,0.17556295,0.03367929,1.2373726
1997,0.031250548,0.035094943,0.0038443953,1.1230185
1998,0.019845359,0.07946456,0.059619203,4.0041885
1999,0.014081499,0.012315505,-0.0017659934,0.87458766
2000,0.056950115,0.19045478,0.13350466,3.3442388
2001,0.006464099,0.08528411,0.078820005,13.193502
2002,0.007672016,0.011225344,0.0035533276,1.4631543
2003,0.05523595,0.04756342,-0.0076725297,0.86109537
2004,0.088544086,0.02816495,-0.060379136,0.31808957
2005,0.018075872,0.04324631,0.025170438,2.3924882
2006,0.18010665,0.06967798,-0.110428676,0.38687065
2007,0.025026591,0.006586113,-0.018440478,0.2631646
2008,0.025305081,0.34548435,0.32017925,13.652766
2009,0.0048705274,0.0037749067,-0.0010956207,0.77505094
2010,0.04832921,0.051563736,0.0032345243,1.066927
2011,0.028306887,0.048181415,0.019874528,1.7021093
2012,0.0024471972,0.03229573,0.029848533,13.197028
2013,0.07738363,0.06412621,-0.013257422,0.82867926
2014,0.013114563,0.012182942,-0.00093162153,0.9289628
2015,0.0028156436,0.012534502,0.009718859,4.451736
2016,0.0058835247,0.017819248,0.011935724,3.0286689
2017,0.023272097,0.0037256011,-0.019546496,0.16008876
2018,0.0072576893,0.004127435,-0.0031302543,0.5686982
2019,0.008037698,0.007310683,-0.00072701555,0.9095493
2020,0.0037372166,0.013851323,0.010114106,3.7063208
2021,0.01278587,0.021276357,0.008490487,1.6640524
2022,0.0054185516,0.0051557403,-0.0002628113,0.95149785
2023,0.022919212,0.021214442,-0.0017047692,0.92561835
2024,0.023983505,0.023188898,-0.0007946063,0.96686864
2025,0.1941634,0.31887567,0.12471227,1.6423057
2026,0.0027386092,0.00097287726,-0.001765732,0.35524502
2027,0.012030823,0.0032107064,-0.0088201165,0.2668734
2028,0.051977634,0.027205184,-0.02477245,0.52340174
2029,0.003328741,0.0043223435,0.0009936024,1.298492
2030,0.013298048,0.023245618,0.00994757,1.7480474
2031,0.13081272,0.12521963,-0.0055930912,0.9572435
2032,0.025206907,0.008169597,-0.01703731,0.32410154
2033,0.005366906,0.0028294914,-0.0025374147,0.5272109
2034,0.08142221,0.08406712,0.0026449114,1.0324839
2035,0.01754715,0.16527788,0.14773074,9.419073
2036,0.013039341,0.022919549,0.0098802075,1.7577229
2037,0.007601078,0.08513972,0.07753865,11.201006
2038,0.021540852,0.0043927245,-0.017148128,0.20392528
2039,0.0051282765,0.034696937,0.029568661,6.7658086
2040,0.008861677,0.047728393,0.038866717,5.3859324
